CA,Calgary (Sandstone / Harvest Hills / Coventry Hills / Panorama Hills / Beddington),AB,51.1563,-114.0572,
CA,Calgary (Tuscany / Scenic Acres),AB,51.1467,-114.3133,
CA,Calgary (Cranston),AB,50.8796,-113.9555,
CA,Calgary Northeast,AB,51.1626,-113.9537,
CA,Calgary (Symons Valley),AB,51.2074,-114.1348,
CA,Calgary Northwest,AB,51.2021,-114.2453,
CA,Calgary,AB,50.9153,-113.8932,
CA,Redwood Meadows,AB,51.0691,-114.4727,
CA,Airdrie East,AB,51.2799,-113.988,
CA,Airdrie West,AB,51.3082,-114.0398,
CA,Cochrane,AB,51.1834,-114.4687,
CA,Red Deer County,AB,52.212,-113.7239,
CA,Innisfail,AB,52.0269,-113.9507,
CA,Olds,AB,51.7834,-114.102,
CA,Ponoka,AB,52.6768,-113.5815,
CA,Lacombe,AB,52.4668,-113.7353,
CA,Red Deer Central,AB,52.2316,-113.8358,
CA,Red Deer North,AB,52.2954,-113.8073,
CA,Red Deer South,AB,52.2424,-113.7784,
CA,Sylvan Lake,AB,52.3168,-114.0853,
CA,Rocky Mountain House,AB,52.3668,-114.9188,
CA,Camrose,AB,53.0168,-112.8353,
CA,Beaumont,AB,53.3501,-113.4187,
CA,Edmonton (West Clareview / East Londonderry),AB,53.5931,-113.4077,
CA,Edmonton (East North Central / West Beverly),AB,53.7353,-113.3369,
CA,Edmonton (Central Londonderry),AB,53.5996,-113.4549,
CA,Edmonton (West Londonderry / East Calder),AB,53.7358,-113.4524,
CA,Edmonton (North Central / Queen Mary Park / YXD),AB,53.5705,-113.5051,
CA,Edmonton (North and East Downtown Fringe),AB,53.5514,-113.4916,
CA,Edmonton (North Downtown),AB,53.5428,-113.4974,
CA,Edmonton (South Downtown / South Downtown Fringe),AB,53.5366,-113.5103,
CA,Edmonton (North Westmount / West Calder / East Mistatim),AB,53.585,-113.5526,
CA,Edmonton (South Westmount / Groat Estate / East Northwest Industrial),AB,53.563,-113.5662,
CA,Edmonton (Glenora / SW Downtown Fringe),AB,53.5436,-113.5574,
CA,Edmonton (North Jasper Place),AB,53.5463,-113.5957,
CA,Edmonton (Central Jasper Place / Buena Vista),AB,53.5181,-113.5797,
CA,Edmonton (West Northwest Industrial / Winterburn),AB,53.5634,-113.6697,
CA,Edmonton West (West Jasper Place / West Edmonton Mall),AB,53.5185,-113.6579,
CA,Edmonton (Central Mistatim),AB,53.5848,-113.6224,
CA,Edmonton (Central Beverly),AB,53.5645,-113.4022,
CA,Edmonton (East Castledowns),AB,53.6313,-113.5245,
CA,Edmonton (Landbank / Oliver / East Lake District),AB,53.6585,-113.3614,
CA,Edmonton (West Lake District),AB,53.6365,-113.4673,
CA,Edmonton (North Capilano),AB,53.5482,-113.4318,
CA,Edmonton (SE Capilano / West Southeast Industrial / East Bonnie Doon),AB,53.5128,-113.4194,
CA,Edmonton (Central Bonnie Doon),AB,53.522,-113.459,
CA,Edmonton (South Bonnie Doon / East University),AB,53.4914,-113.4802,
CA,Edmonton (West University / Strathcona Place),AB,53.521,-113.5324,
CA,Edmonton (Southgate / North Riverbend),AB,53.3753,-113.4585,
CA,Edmonton (Kaskitayo),AB,53.4564,-113.521,
CA,Edmonton (West Mill Woods),AB,53.4609,-113.4519,
CA,Edmonton (East Mill Woods),AB,53.4593,-113.4145,
CA,Edmonton Southwest,AB,53.4593,-113.6546,
CA,Edmonton (South Industrial),AB,53.465,-113.4776,
CA,Edmonton (East Southeast Industrial / South Clover Bar),AB,53.5078,-113.3723,
CA,Edmonton (Riverbend),AB,53.4567,-113.5801,
CA,Edmonton (North Clover Bar),AB,53.5806,-113.3374,
CA,Edmonton (Meadows),AB,53.4617,-113.371,
CA,Edmonton (West Castledowns),AB,53.6112,-113.5746,
CA,Edmonton (Heritage Valley),AB,53.4179,-113.5785,
CA,Edmonton (Ellerslie),AB,53.4154,-113.4178,
CA,Drayton Valley,AB,53.2168,-114.9854,
CA,Edson,AB,53.5834,-116.4356,
CA,Barrhead,AB,54.1334,-114.4021,
CA,Westlock,AB,54.1502,-113.8688,
CA,Whitecourt,AB,54.1501,-115.6855,
CA,Hinton,AB,53.4001,-117.5857,
CA,Spruce Grove North,AB,53.5334,-113.9187,
CA,Spruce Grove South,AB,53.4184,-113.8097,
CA,Stony Plain,AB,53.5334,-114.0021,
CA,Sherwood Park West,AB,53.528,-113.2512,
CA,Sherwood Park Outer Southwest,AB,53.4397,-113.2952,
CA,Sherwood Park Inner Southwest,AB,53.4391,-113.1903,
CA,Sherwood Park Central,AB,53.5225,-113.1022,
CA,Sherwood Park East,AB,53.5052,-112.9529,
CA,Sherwood Park Northwest,AB,53.556,-113.2952,
CA,Fort Saskatchewan,AB,53.7168,-113.2187,
CA,St. Albert,AB,53.6334,-113.6353,
CA,Morinville,AB,53.8001,-113.652,
CA,Peace River,AB,56.2501,-117.286,
CA,St. Albert,AB,53.6867,-113.7102,
CA,Grande Prairie Central,AB,55.173,-118.7582,
CA,Grande Prairie South,AB,55.1359,-118.8036,
CA,Grande Prairie East,AB,55.1834,-118.7457,
CA,Wetaskiwin,AB,52.9668,-113.3687,
CA,Vegreville,AB,53.5001,-112.0518,
CA,Leduc,AB,53.2668,-113.552,
CA,Devon,AB,53.3668,-113.7353,
CA,Fort McMurray Outer Central,AB,56.664,-111.1357,
CA,Fort McMurray Inner Central,AB,56.707,-111.3771,
CA,Fort McMurray Northwest,AB,56.7538,-111.435,
CA,Cold Lake,AB,54.4502,-110.2017,
CA,Bonnyville,AB,54.2668,-110.7351,
CA,Athabasca,AB,54.7169,-113.2854,
CA,Lloydminster,AB,53.2717,-110.0853,
CA,Wainwright,AB,52.839,-110.8572,
CA,Vermilion,AB,53.3669,-110.8517,
CA,Upper Columbia Region (Golden),BC,51.2994,-116.939,
CA,East Kootenays (Fernie),BC,49.6775,-115.5636,
CA,Northern British Columbia (Fort Nelson),BC,58.3874,-125.7167,
CA,Central Okanagan and High Country (Revelstoke),BC,51.505,-119.2034,
CA,West Kootenays (Rossland),BC,50.053,-117.4291,
CA,South Okanagan (Summerland),BC,49.4089,-119.0054,
CA,Omineca and Yellowhead (Smithers),BC,55.9964,-126.8574,
CA,Cariboo and West Okanagan (100 Mile House),BC,51.4367,-121.6384,
CA,Chilcotin (Alexis Creek),BC,52.0993,-123.6526,
CA,Harrison Lake Region (Agassiz),BC,49.6346,-122.038,
CA,North Island, and Southern Gulf Islands (Whistler),,,-125.1793
CA,North Central Island and Bute Inlet Region (Gold River),BC,50.3885,-125.6093,
CA,Central Island (Chemainus),BC,49.027,-124.8461,
CA,Juan de Fuca Shore (Sooke),BC,48.557,-124.1515,
CA,Inside Passage and the Queen Charlottes (Queen Charlotte City),BC,52.5629,-128.5226,
CA,Lower Skeena (Port Edward),BC,53.9725,-129.8986,
CA,Atlin Region (Atlin),BC,59.6378,-133.5433,
CA,Similkameen (Hope),BC,49.3688,-120.6569,
CA,Kimberley,BC,49.6832,-115.9855,
CA,Vernon East,BC,50.084,-118.938,
CA,Cranbrook,BC,49.4999,-115.7688,
CA,Salmon Arm,BC,50.6998,-119.2691,
CA,Dawson Creek,BC,55.7666,-120.2362,
CA,Vernon West,BC,50.2868,-119.4975,
CA,Fort St. John,BC,56.2499,-120.8529,
CA,Merritt,BC,50.1122,-120.7942,
CA,Nelson,BC,49.4999,-117.2855,
CA,Langley Township North,BC,49.1661,-122.5792,
CA,Castlegar,BC,49.2998,-117.6689,
CA,Kelowna East,BC,49.8959,-119.1724,
CA,Trail,BC,49.0998,-117.7022,
CA,Kamloops Southwest,BC,50.5583,-120.5477,
CA,Vernon Central,BC,50.2604,-119.2774,
CA,Kelowna North,BC,49.9497,-119.4339,
CA,Kelowna Southwest,BC,49.812,-119.5076,
CA,Kelowna East Central,BC,50.0528,-119.2858,
CA,Kelowna Central,BC,49.8928,-119.4852,
CA,Kelowna West,BC,49.8625,-119.5833,
CA,Penticton,BC,49.4806,-119.5858,
CA,Kamloops Northwest,BC,50.8349,-120.5071,
CA,Kamloops Central and Southeast,BC,50.5437,-120.0937,
CA,Kamloops South and West,BC,50.6619,-120.3212,
CA,Williams Lake,BC,52.1415,-122.1445,
CA,Kamloops North,BC,50.7262,-120.1659,
CA,Quesnel,BC,52.9784,-122.4931,
CA,Prince George North,BC,54.0508,-122.9221,
CA,Prince George East Central,BC,53.9078,-122.7473,
CA,Prince George West Central,BC,53.9127,-122.8708,
CA,Prince George South,BC,53.6408,-122.954,
CA,Chilliwack Central,BC,49.1838,-121.9046,
CA,Chilliwack West,BC,49.076,-121.9883,
CA,Abbotsford Southeast,BC,49.0423,-122.2835,
CA,Abbotsford Southwest,BC,49.0384,-122.3485,
CA,Mission East,BC,49.6463,-122.5047,
CA,Maple Ridge East,BC,49.2068,-122.4851,
CA,Maple Ridge West,BC,49.2196,-122.6164,
CA,Langley Township Northwest,BC,49.1285,-122.6236,
CA,Langley Township Southwest,BC,49.0483,-122.5997,
CA,Langley City,BC,49.0997,-122.6526,
CA,Port Coquitlam Central,BC,49.274,-122.7649,
CA,Port Coquitlam South,BC,49.2436,-122.7865,
CA,Port Coquitlam North,BC,49.3167,-122.7384,
CA,Abbotsford East,BC,49.0754,-122.178,
CA,Port Moody,BC,49.3231,-122.8626,
CA,Coquitlam North,BC,49.265,-122.8716,
CA,Coquitlam South,BC,49.2366,-122.8521,
CA,New Westminster Northeast,BC,49.2201,-122.8998,
CA,New Westminster Southwest (Includes Annacis Island),BC,49.1886,-122.9384,
CA,Burnaby (East Big Bend / Stride Avenue / Edmonds / Cariboo-Armstrong),BC,49.2275,-122.9301,
CA,Surrey North,BC,49.1948,-122.8131,
CA,Surrey East,BC,49.0791,-122.7553,
CA,Surrey Inner Northwest,BC,49.1894,-122.8454,
CA,Surrey Outer Northwest,BC,49.1889,-122.873,
CA,Surrey Upper West,BC,49.141,-122.8569,
CA,Surrey Lower West,BC,49.1067,-122.8576,
CA,Pitt Meadows,BC,49.2212,-122.6896,
CA,Surrey Southwest,BC,49.0374,-122.8299,
CA,White Rock,BC,49.0259,-122.8058,
CA,Delta Northeast,BC,49.1551,-122.9124,
CA,Delta East,BC,49.1197,-122.9056,
CA,Delta East Central,BC,49.1448,-122.995,
CA,Delta Central,BC,49.0986,-123.0318,
CA,Delta Southeast,BC,49.0449,-123.0456,
CA,Delta Southwest,BC,49.0331,-123.0877,
CA,Surrey Northeast,BC,49.1707,-122.7326,
CA,Surrey South,BC,49.0561,-122.8302,
CA,Maple Ridge Northwest,BC,49.2903,-122.5169,
CA,Mission West,BC,49.2528,-122.3574,
CA,Westbank,BC,49.866,-119.7387,
CA,Winfield,BC,50.0221,-119.4054,
CA,Langley Township East,BC,49.0713,-122.4977,
CA,Abbotsford West,BC,49.0861,-122.4026,
CA,Chilliwack East,BC,49.0787,-121.6098,
CA,Burnaby (Government Road / Lake City / SFU / Burnaby Mountain),BC,49.264,-122.9369,
CA,Burnaby (Parkcrest-Aubrey / Ardingley-Sprott),BC,49.2769,-122.9761,
CA,Burnaby (Burnaby Heights / Willingdon Heights / West Central Valley),BC,49.274,-123.0074,
CA,Burnaby (Lakeview-Mayfield / Richmond Park / Kingsway-Beresford),BC,49.2272,-122.9574,
CA,Burnaby (Cascade-Schou / Douglas-Gilpin),BC,49.2478,-122.9938,
CA,Burnaby (Maywood / Marlborough / Oakalla / Windsor),BC,49.2302,-122.9952,
CA,Burnaby (Suncrest / Sussex-Nelson / Clinton-Glenwood / West Big Bend),BC,49.2038,-122.9921,
CA,Vancouver (North Hastings- Sunrise),BC,49.2807,-123.0397,
CA,Vancouver (North Grandview- Woodlands),BC,49.2795,-123.0667,
CA,Vancouver (South Hastings-Sunrise / North Renfrew- Collingwood),BC,49.26,-123.0398,
CA,Vancouver (South Grandview- Woodlands / NE Kensington),BC,49.2551,-123.0667,
CA,Vancouver (SE Kensington / Victoria- Fraserview),BC,49.222,-123.0683,
CA,Vancouver (South Renfrew- Collingwood),BC,49.2397,-123.0407,
CA,Vancouver (Killarney),BC,49.2175,-123.038,
CA,Vancouver (East Mount Pleasant),BC,49.262,-123.0923,
CA,Vancouver (West Kensington / NE Riley Park- Little Mountain),BC,49.248,-123.0913,
CA,Vancouver (SE Riley Park- Little Mountain / SW Kensington / NE Oakridge / North Sunset),BC,49.2327,-123.0917,
CA,Vancouver (SE Oakridge / East Marpole / South Sunset),BC,49.2156,-123.0979,
CA,Vancouver (West Mount Pleasant / West Riley Park- Little Mountain),BC,49.2492,-123.1104,
CA,Vancouver (East Fairview / South Cambie),BC,49.2475,-123.121,
CA,Vancouver (Strathcona / Chinatown / Downtown Eastside),BC,49.2779,-123.0908,
CA,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),BC,49.2788,-123.1139,
CA,Vancouver (Waterfront / Coal Harbour / Canada Place),BC,49.2869,-123.1177,
CA,Vancouver (South West End),BC,49.2833,-123.1298,
CA,Vancouver (North West End / Stanley Park),BC,49.299,-123.1408,
CA,Vancouver (West Fairview / Granville Island / NE Shaughnessy),BC,49.2559,-123.1322,
CA,Vancouver (NW Shaughnessy / East Kitsilano / Quilchena),BC,49.2603,-123.146,
CA,Vancouver (Central Kitsilano),BC,49.2646,-123.1648,
CA,Vancouver (NW Arbutus Ridge),BC,49.2497,-123.166,
CA,Vancouver (South Shaughnessy / NW Oakridge / NE Kerrisdale / SE Arbutus Ridge),BC,49.2344,-123.1451,
CA,Vancouver (Dunbar- Southlands / Musqueam),BC,49.2302,-123.189,
CA,Vancouver (SE Kerrisdale / SW Oakridge / West Marpole),BC,49.2151,-123.1396,
CA,Vancouver (West Kitsilano / Jericho),BC,49.2666,-123.1976,
CA,Vancouver (Chaldecutt / South University Endowment Lands),BC,49.2491,-123.2088,
CA,Vancouver (UBC),BC,49.4635,-122.822,
CA,Richmond Northeast,BC,49.1853,-123.0386,
CA,Richmond Southeast,BC,49.1534,-123.048,
CA,Richmond North,BC,49.1836,-123.1168,
CA,Richmond Central,BC,49.17,-123.1368,
CA,Vancouver (SW Downtown),BC,49.2755,-123.1252,
CA,Richmond South,BC,49.1205,-123.1171,
CA,Richmond (Sea Island / YVR),BC,49.1988,-123.1799,
CA,Richmond West,BC,49.1626,-123.1721,
CA,Richmond Southwest,BC,49.1323,-123.1705,
CA,North Vancouver Outer East,BC,49.3678,-122.9278,
CA,North Vancouver Inner East,BC,49.3551,-122.9802,
CA,North Vancouver East Central,BC,49.3622,-123.0178,
CA,North Vancouver North Central,BC,49.3597,-123.0377,
CA,North Vancouver South Central,BC,49.316,-123.0576,
CA,North Vancouver Southwest Central,BC,49.3222,-123.0834,
CA,North Vancouver Northwest Central,BC,49.35,-123.0679,
CA,North Vancouver Southwest,BC,49.322,-123.1149,
CA,North Vancouver Northwest,BC,49.3775,-123.0862,
CA,West Vancouver North,BC,49.3745,-123.1864,
CA,West Vancouver Southeast,BC,49.3322,-123.1417,
CA,West Vancouver South,BC,49.3397,-123.1912,
CA,West Vancouver West,BC,49.3615,-123.2627,
CA,Vancouver (Bentall Centre),BC,49.2935,-123.1162,
CA,Vancouver (Pacific Centre),BC,49.2819,-123.119,
CA,Powell River,BC,50.0163,-124.3226,
CA,Squamish,BC,49.7002,-123.156,
CA,Kitimat,BC,54.0524,-128.6534,
CA,Terrace,BC,54.5163,-128.6035,
CA,Prince Rupert,BC,54.3161,-130.3201,
CA,Saltspring Island,BC,48.8138,-123.4973,
CA,Sidney,BC,48.6496,-123.4026,
CA,Central Saanich,BC,48.5663,-123.4193,
CA,Saanich East,BC,48.4765,-123.3145,
CA,Saanich Southeast,BC,48.4583,-123.3325,
CA,Oak Bay North,BC,48.4496,-123.3026,
CA,Oak Bay South,BC,48.42,-123.3047,
CA,Victoria North,BC,48.4392,-123.3566,
CA,Victoria South,BC,48.4167,-123.365,
CA,Victoria Central British Columbia Provincial Government,BC,48.4267,-123.3655,
CA,Saanich South,BC,48.4777,-123.3658,
CA,Saanich North,BC,48.5247,-123.3745,
CA,Saanich Central,BC,48.4993,-123.4003,
CA,Esquimalt,BC,48.4496,-123.4193,
CA,Highlands,BC,48.4793,-123.5271,
CA,Metchosin,BC,48.3829,-123.5359,
CA,Saanich West,BC,48.5219,-123.453,
CA,Ladysmith,BC,48.9829,-123.8194,
CA,Campbell River Outskirts,BC,49.9088,-125.5862,
CA,Courtenay Northern Outskirts,BC,49.7242,-125.2604,
CA,Qualicum Beach,BC,49.3468,-124.4361,
CA,Duncan,BC,48.7829,-123.7027,
CA,Comox,BC,49.6829,-124.9361,
CA,Courtenay Central,BC,49.6585,-124.9835,
CA,Parksville,BC,49.3163,-124.3194,
CA,Nanaimo South,BC,49.1609,-123.9825,
CA,Nanaimo Central,BC,49.1886,-123.963,
CA,Nanaimo North,BC,49.2146,-124.02,
CA,Nanaimo Northwest,BC,49.2391,-124.0227,
CA,Campbell River Central,BC,50.0769,-125.5909,
CA,Cedar,BC,49.0419,-123.979,
CA,Port Alberni,BC,49.2413,-124.8028,
CA,Sooke,BC,48.3746,-123.7276,
CA,Southeastern Manitoba (Lorette),MB,49.2911,-96.2985,
CA,Northern Manitoba (Norway House),MB,56.2701,-96.9118,
CA,North Interlake (Stonewall),MB,51.4132,-97.8525,
CA,Eastern Manitoba (Beausejour),MB,50.4751,-95.961,
CA,South Central Manitoba (Altona),MB,49.4394,-98.0869,
CA,South Interlake (MacGregor),MB,50.3458,-98.5152,
CA,Riding Mountain (Neepawa),MB,50.5842,-100.1345,
CA,Brandon Region (Killarney),MB,49.555,-99.7154,
CA,Western Manitoba (Swan River),MB,52.0092,-100.2901,
CA,Southwestern Manitoba (Virden),MB,49.711,-100.9263,
CA,Selkirk,MB,50.1436,-96.8845,
CA,Lockport,MB,50.084,-96.9353,
CA,Portage la Prairie,MB,49.9728,-98.2926,
CA,Winnipeg (Transcona),MB,49.9247,-96.9563,
CA,East St. Paul,MB,49.9791,-97.0128,
CA,Winnipeg (River East North),MB,49.9413,-97.0571,
CA,Winnipeg (St. Boniface NW),MB,49.8846,-97.1186,
CA,Winnipeg (St. Boniface NE),MB,49.8665,-97.0633,
CA,Winnipeg (River East Central),MB,49.9203,-97.083,
CA,Winnipeg (River East South),MB,49.9075,-97.0996,
CA,Winnipeg (St. Vital North),MB,49.8396,-97.1147,
CA,Winnipeg (St. Vital SW),MB,49.7838,-97.0973,
CA,Winnipeg (Seven Oaks West),MB,49.9696,-97.1554,
CA,Winnipeg (Inkster West),MB,49.9377,-97.2162,
CA,Winnipeg (Seven Oaks East),MB,49.9548,-97.1112,
CA,Winnipeg (Point Douglas East),MB,49.9195,-97.1354,
CA,Winnipeg (Point Douglas West / Inkster East),MB,49.9322,-97.1733,
CA,Winnipeg (St. James-Assiniboia NW),MB,49.9073,-97.2945,
CA,Winnipeg (Centennial),MB,49.9038,-97.1489,
CA,Winnipeg (Chinatown / Civic Centre / Exchange District),MB,49.898,-97.1401,
CA,Winnipeg (Broadway / The Forks / Portage and Main) Manitoba Provincial Government,MB,50.011,-97.2184,
CA,Winnipeg (Sargent Park / Daniel McIntyre / Inkster SE),MB,49.9081,-97.1779,
CA,Winnipeg (Minto / St. Mathews / Wolseley),MB,49.8876,-97.1807,
CA,Winnipeg (St. James-Assiniboia NE / YWG),MB,49.9033,-97.2074,
CA,Winnipeg (St. James-Assiniboia SE),MB,49.8966,-97.2404,
CA,Winnipeg (St. James-Assiniboia SW),MB,49.8734,-97.307,
CA,Winnipeg (River Heights East),MB,49.867,-97.1356,
CA,Winnipeg (River Heights Central),MB,49.8625,-97.1665,
CA,Winnipeg (River Heights West),MB,49.8629,-97.1959,
CA,Winnipeg (Fort Garry NW / Tuxedo),MB,49.8425,-97.2182,
CA,Winnipeg (Assiniboine South / Betsworth),MB,49.8546,-97.2874,
CA,Winnipeg (Wilkes South),MB,49.8255,-97.2934,
CA,Winnipeg (Fort Garry NE / University of Manitoba),MB,49.8143,-97.1531,
CA,Winnipeg (Fort Garry South),MB,49.7462,-97.1745,
CA,Winnipeg (Grassie / Pequis),MB,49.9141,-97.0401,
CA,Winnipeg (St. Boniface South / St. Vital SE),MB,49.8209,-97.0322,
CA,Winnipeg (Fort Garry West),MB,49.7885,-97.2147,
CA,West St. Paul,MB,50.0211,-97.1147,
CA,Headingley East,MB,49.8761,-97.3812,
CA,Headingley West,MB,49.8467,-97.4319,
CA,Cartier,MB,49.8908,-97.6004,
CA,St. Francois Xavier,MB,49.9372,-97.5545,
CA,St. Adolphe,MB,49.712,-97.0836,
CA,Steinbach,MB,49.5258,-96.6845,
CA,Ste. Anne,MB,49.6697,-96.65,
CA,Morden,MB,49.1919,-98.1014,
CA,Winkler,MB,49.1817,-97.941,
CA,Brandon Southeast,MB,49.8174,-99.9565,
CA,Brandon Southwest,MB,49.842,-99.9831,
CA,Brandon North,MB,49.8817,-99.965,
CA,Dauphin,MB,51.1494,-100.0502,
CA,Flin Flon,MB,54.7682,-101.865,
CA,Thompson,MB,55.7435,-97.8558,
CA,The Pas,MB,53.704,-101.2933,
CA,Dieppe Moncton East,NB,46.0967,-64.7087,
CA,Riverview,NB,46.0545,-64.816,
CA,Moncton Central,NB,46.0987,-64.8036,
CA,Moncton West,NB,46.0771,-64.8529,
CA,Moncton Northwest,NB,46.1797,-64.9484,
CA,Lakeville,New Brunswick,,46.1732,1
CA,Coverdale,NB,45.9976,-64.8483,
CA,Miramichi South,NB,46.9501,-65.3239,
CA,Miramichi North,NB,47.1942,-65.9381,
CA,Caraquet,NB,47.7941,-64.9386,
CA,Tracadie-Sheila,NB,47.5144,-64.9181,
CA,Bathurst,NB,47.6181,-65.6511,
CA,Rothesay,New Brunswick,,45.4137,1
CA,Quispamsis,NB,45.4534,-65.931,
CA,Saint John Northeast,New Brunswick,,45.35,1
CA,Saint John East,NB,45.2563,-65.9432,
CA,Saint John North,NB,45.3053,-66.0808,
CA,Saint John Central,NB,45.2717,-66.0584,
CA,Saint John West,NB,45.2347,-66.1749,
CA,Saint John Lakewood,NB,45.3176,-65.9271,
CA,Saint John Red Head,NB,45.2426,-65.9847,
CA,Saint John Grandview,NB,46.0368,-66.0373,
CA,Saint John Loch Lomond,NB,45.3371,-65.8133,
CA,Oromocto,NB,45.8351,-66.4792,
CA,Fredericton North,NB,46.0401,-66.3862,
CA,Fredericton South New Brunswick Provincial Government,NB,45.8119,-66.6763,
CA,Fredericton Southwest,New Brunswick,,45.902,1
CA,Kingsclear,NB,45.8834,-66.9156,
CA,Fredericton,NB,46.0546,-66.7344,
CA,St. Stephen,NB,45.1804,-67.2953,
CA,Campbellton,NB,48.0075,-66.6727,
CA,Edmundston,NB,47.3737,-68.3251,
CA,Grand Falls Northeast,NB,47.1683,-67.6207,
CA,Grand Falls Central,NB,46.9266,-67.7466,
CA,Bathurst,NB,46.1599,-65.8102,
CA,Minto,NB,46.0848,-66.0622,
CA,Youngs Cove,NB,45.8693,-65.9006,
CA,Sussex,NB,45.7227,-65.5066,
CA,Smiths Creek,NB,45.8552,-65.4795,
CA,Hillsborough,NB,45.9199,-64.6552,
CA,Salisbury,NB,46.0391,-65.0463,
CA,Dorchester,NB,45.9016,-64.508,
CA,Sackville,NB,45.9188,-64.3845,
CA,Bayfield,NB,46.0919,-64.0173,
CA,Cap-Pelé,NB,46.2129,-64.2784,
CA,Shediac,NB,46.2198,-64.5411,
CA,Cocagne,NB,46.3324,-64.6187,
CA,Bouctouche,NB,46.4684,-64.739,
CA,Bass River,NB,46.3042,-64.972,
CA,Saint-Antoine,NB,46.3629,-64.7499,
CA,Richibucto,NB,46.6807,-64.8804,
CA,St-Louis-de-Kent,NB,46.7401,-64.9698,
CA,Rogersville,NB,46.7345,-65.427,
CA,Petitcodiac,NB,45.9394,-65.1802,
CA,Moores Mills,NB,45.3705,-67.1737,
